Device,DType,BS,SeqLenQ,SeqLenKV,HiddenSize,IntermediateSize,Ops(up)(M),Size(MB),TFLOPs,BW(TB/s),Memory(us),Compute(us),ProjectLatency(us),Bound
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
IntelGaudi2C,BF16,8,1,512,4096,11008,688.0,86.23,17.55,2.46,36.76,41.11,47.44,compute
